Project_ID,Project_Type,Risk_Level,Schedule_Delay,Cost_Overrun,Delayed_Project,Over_Budget_Project,CPI_Cumulative,SPI_Cumulative,Planned_Budget,Actual_Cost,EAC,VAC,Forecast_Overrun_Percent
PROJ_1575,R&D,Critical,1,92691.91472781263,True,True,0.9406834856511804,1.0,1469974.33,1562666.2447278127,1562666.2447278134,-92691.91472781333,6.305682543981113
PROJ_1576,Construction,Medium,1,9262.760767861386,True,True,0.989096428344169,0.9999999999999996,840253.44,849516.2007678613,849516.2007678617,-9262.760767861735,1.1023770123287726
PROJ_1577,Construction,High,-1,-69098.8612156976,False,False,1.0320970804761012,1.0,2221907.16,2152808.2987843025,2152808.298784302,69098.86121569807,-3.109889668643854
PROJ_1578,IT,Medium,1,36583.21272582316,True,True,0.9526520617747016,1.0000000000000002,736063.16,772646.3727258232,772646.3727258232,-36583.21272582316,4.970118695496615
PROJ_1579,Marketing,High,0,1026.6605055413092,False,True,0.997836191145992,1.0,473442.47,474469.1305055413,474469.13050554134,-1026.6605055413675,0.21685010758358192
PROJ_1580,IT,Medium,1,79919.92239630327,True,True,0.8878743133135156,1.0000000000000004,632850.94,712770.8623963032,712770.8623963031,-79919.92239630315,12.628553952420955
PROJ_1581,IT,Critical,1,49055.137519015,True,True,0.9542195887473852,1.0000000000000002,1022476.03,1071531.167519015,1071531.167519015,-49055.137519015,4.797680931357872
PROJ_1582,Marketing,Low,2,134247.18918678106,True,True,0.880622559066939,0.9999999999999996,990313.6,1124560.789186781,1124560.7891867815,-134247.18918678153,13.556028028574133
PROJ_1583,IT,Medium,3,155796.06172793545,True,True,0.8962855925831036,0.9999999999999998,1346368.06,1502164.1217279355,1502164.1217279355,-155796.06172793545,11.571580339475332
PROJ_1584,R&D,High,1,126838.26824580783,True,True,0.925685141129839,1.0,1579930.34,1706768.608245808,1706768.6082458084,-126838.26824580831,8.028092443987644
PROJ_1585,IT,High,1,51010.09272772225,True,True,0.9505961318953215,1.0,981502.03,1032512.1227277224,1032512.1227277219,-51010.0927277219,5.197145922125286
PROJ_1586,IT,Low,0,84364.85050002683,False,True,0.9230000050184712,1.0,1011282.63,1095647.4805000268,1095647.4805000266,-84364.8505000266,8.342361274417083
PROJ_1587,IT,High,2,38744.69455877715,True,True,0.9725225242020966,1.0000000000000002,1371308.21,1410052.904558777,1410052.904558777,-38744.69455877715,2.8253819437701133
PROJ_1588,Marketing,High,0,25471.47082437488,False,True,0.9195447679463334,1.0,291120.38,316591.8508243749,316591.8508243749,-25471.470824374876,8.749463305995574
PROJ_1589,Manufacturing,Low,-1,23589.141271076514,False,True,0.967900085057291,1.0,711277.02,734866.1612710765,734866.1612710766,-23589.14127107663,3.3164492325474857
PROJ_1590,Construction,High,-1,348058.33420885867,False,True,0.8758203319437661,1.0,2454802.55,2802860.8842088585,2802860.884208858,-348058.3342088582,14.178669246080839
PROJ_1591,Construction,Medium,0,74698.78483244358,False,True,0.9361004278409848,1.0,1094304.11,1169002.8948324437,1169002.8948324434,-74698.78483244334,6.826144958227685
PROJ_1592,IT,Low,3,168481.48753714468,True,True,0.7918799969887665,1.0,641058.61,809540.0975371447,809540.0975371448,-168481.4875371448,26.281760342809342
PROJ_1593,Marketing,High,2,30016.545505963262,True,True,0.9406055590593344,1.0,475359.8,505376.34550596325,505376.3455059633,-30016.545505963324,6.314489678336983
PROJ_1594,Construction,Critical,-1,182840.00059478404,False,True,0.924674022011104,0.9999999999999996,2244476.65,2427316.650594784,2427316.650594783,-182840.0005947831,8.146219769975469
PROJ_1595,Marketing,Low,0,8720.839336993522,False,True,0.9879621810547622,1.0,715732.6,724453.4393369935,724453.4393369935,-8720.839336993522,1.218449367402508
PROJ_1596,Marketing,High,0,2194.121570878313,False,True,0.9957693408037304,0.9999999999999998,516429.92,518624.0415708783,518624.04157087835,-2194.121570878371,0.42486337175785077
PROJ_1597,IT,High,2,-43211.59099527216,True,False,1.057451183418829,1.0,795356.08,752144.4890047278,752144.4890047279,43211.59099527204,-5.43298681959809
PROJ_1598,Manufacturing,Critical,-1,52748.39712724241,False,True,0.9356092966982176,1.0000000000000002,766444.35,819192.7471272424,819192.7471272423,-52748.39712724229,6.882221406843471
PROJ_1599,R&D,Medium,2,171779.87122335937,True,True,0.9317194108883138,1.0000000000000004,2344013.76,2515793.631223359,2515793.631223359,-171779.87122335937,7.328449779380108
PROJ_1600,IT,High,1,30372.965919420472,True,True,0.9601488959487648,1.0,731788.25,762161.2159194205,762161.2159194207,-30372.965919420705,4.150512927670088
PROJ_1601,Construction,Medium,2,68179.0205802247,True,True,0.9729170621358688,1.0000000000000002,2449236.96,2517415.9805802247,2517415.980580225,-68179.02058022516,2.7836841307598577
PROJ_1602,Marketing,Low,0,52406.5915159593,False,True,0.8977691002877565,1.0,460223.07,512629.6615159593,512629.6615159594,-52406.591515959415,11.387215229336377
PROJ_1603,Construction,Critical,-2,-5347.631061884924,False,False,1.0058341763467855,1.0000000000000002,921951.92,916604.2889381152,916604.2889381151,5347.631061884924,-0.5800336162741462
PROJ_1604,IT,High,0,-18108.5231761185,False,False,1.0129776318096797,1.0000000000000002,1413472.75,1395364.2268238815,1395364.2268238813,18108.52317611873,-1.2811370559580106
PROJ_1605,R&D,Critical,3,98662.42323242314,True,True,0.9539887806716364,1.0000000000000002,2045649.87,2144312.2932324237,2144312.2932324233,-98662.42323242314,4.823035685594776
PROJ_1606,Healthcare,Low,0,23572.03904177947,False,True,0.951594462877032,1.0000000000000002,463397.85,486969.88904177945,486969.88904177945,-23572.03904177947,5.086782133706376
PROJ_1607,Marketing,High,-1,3100.889332368679,False,True,0.9934574520629718,1.0,470856.56,473957.4493323687,473957.4493323687,-3100.889332368679,0.6585634768194966
PROJ_1608,Healthcare,High,0,70671.2517194181,False,True,0.8856749023504374,0.9999999999999998,547489.18,618160.4317194181,618160.4317194183,-70671.25171941821,12.908246281582809
PROJ_1609,Construction,Low,-1,100724.99385406075,False,True,0.914991136563529,0.9999999999999998,1084151.38,1184876.373854061,1184876.3738540607,-100724.99385406077,9.290676164989135
PROJ_1610,Healthcare,Low,1,-1763.3975500771776,True,False,1.0019159079155,1.0,922161.26,920397.8624499228,920397.862449923,1763.3975500770612,-0.19122442316402027
PROJ_1611,Marketing,High,-1,26286.9697461155,False,True,0.932667430531916,1.0,364118.0,390404.9697461155,390404.96974611556,-26286.96974611556,7.219354644954537
PROJ_1612,Healthcare,Medium,0,-11429.913321299944,False,False,1.020232866280716,1.0,576348.06,564918.1466787001,564918.1466787,11429.91332130006,-1.9831615849110449
PROJ_1613,IT,Medium,0,61540.53010550421,False,True,0.8711117346667409,0.9999999999999996,415931.41,477471.9401055042,477471.94010550424,-61540.530105504266,14.795836194603401
PROJ_1614,R&D,High,3,227313.05107452956,True,True,0.8842264728020496,1.0000000000000002,1736115.52,1963428.5710745296,1963428.57107453,-227313.05107453,13.093198491453496
PROJ_1615,Marketing,Critical,0,18920.37866403261,False,True,0.9614806071351324,1.0000000000000002,472270.61,491190.9886640326,491190.9886640326,-18920.378664032614,4.0062579087935655
PROJ_1616,IT,High,1,50192.02512923535,True,True,0.9261859280279248,1.0000000000000002,629787.06,679979.0851292354,679979.0851292353,-50192.02512923523,7.969681868223083
PROJ_1617,Manufacturing,Critical,0,41823.55728641339,False,True,0.9506441110553892,1.0000000000000002,805563.82,847387.3772864133,847387.3772864132,-41823.55728641327,5.191836605374515
PROJ_1618,Marketing,Critical,0,129486.38506666756,False,True,0.9187680147934472,1.0000000000000004,1464545.63,1594032.0150666677,1594032.015066667,-129486.3850666671,8.84140325943051
PROJ_1619,Construction,High,0,43618.31108913338,False,True,0.9727949650577316,1.0,1559699.28,1603317.5910891334,1603317.5910891336,-43618.31108913361,2.796584678113951
PROJ_1620,R&D,Medium,5,285815.35376450326,True,True,0.878244602958531,1.0,2061639.96,2347455.313764503,2347455.313764503,-285815.35376450326,13.863495048112245
PROJ_1621,R&D,Critical,2,188806.54234789775,True,True,0.9280531142820502,0.9999999999999992,2435442.45,2624248.992347898,2624248.9923478994,-188806.54234789917,7.752453454521134
PROJ_1622,Manufacturing,High,0,-34218.35480289435,False,False,1.1222648591730888,1.0,314089.08,279870.72519710567,279870.72519710567,34218.35480289435,-10.89447452388168
PROJ_1623,Construction,Low,4,80138.12653845781,True,True,0.9533584734555322,0.9999999999999996,1638033.05,1718171.176538458,1718171.176538458,-80138.12653845805,4.892338804669298
PROJ_1624,Manufacturing,Medium,1,16852.369814099628,True,True,0.9810366841103234,1.0,871830.28,888682.6498140997,888682.6498140997,-16852.369814099628,1.932987440410951
PROJ_1625,IT,Medium,1,35648.011761506554,True,True,0.9548248305983276,1.0000000000000002,753458.31,789106.3217615066,789106.3217615067,-35648.01176150667,4.731252053150315
PROJ_1626,Manufacturing,High,1,83740.33248181781,True,True,0.915293751363392,1.0,904856.54,988596.8724818178,988596.872481818,-83740.33248181792,9.254542436286965
PROJ_1627,R&D,Medium,2,59185.35078310291,True,True,0.9676905275418012,0.9999999999999996,1772641.24,1831826.590783103,1831826.590783103,-59185.35078310291,3.3388228507592945
PROJ_1628,IT,Low,2,95161.71614388784,True,True,0.8763176923948862,1.0000000000000009,674242.72,769404.4361438878,769404.4361438873,-95161.71614388737,14.113866315662612
PROJ_1629,IT,High,1,33614.49623697961,True,True,0.9036786548030876,1.0,315368.34,348982.83623697964,348982.8362369797,-33614.49623697967,10.658804950737816
PROJ_1630,R&D,Medium,1,-25218.114780751057,True,False,1.014711370102418,1.0,1739410.24,1714192.125219249,1714192.1252192492,25218.114780750824,-1.4498083431284632
PROJ_1631,IT,Critical,2,-4685.939591871807,True,False,1.0055513301122954,1.0,848797.08,844111.1404081282,844111.1404081284,4685.9395918715745,-0.552068297863557
PROJ_1632,Marketing,High,0,8994.161336982623,False,True,0.9778240171121014,1.0,396587.02,405581.1813369826,405581.18133698264,-8994.161336982623,2.267891000815564
PROJ_1633,IT,High,1,49605.90772640496,True,True,0.9598067923699528,0.9999999999999998,1184580.43,1234186.337726405,1234186.337726405,-49605.907726404956,4.187635256341771
PROJ_1634,Healthcare,High,0,-54986.12505519751,False,False,1.0604223242942947,0.9999999999999998,965016.08,910029.9549448024,910029.9549448027,54986.12505519728,-5.6979491010343875
PROJ_1635,Construction,High,0,131695.94653619663,False,True,0.9214239654255474,1.0,1544336.03,1676031.976536197,1676031.9765361964,-131695.9465361964,8.527674287065388
PROJ_1636,Construction,Medium,1,20179.77532816422,True,True,0.9687567022122828,1.0000000000000002,625711.56,645891.3353281643,645891.3353281642,-20179.775328164105,3.2250922978255514
PROJ_1637,IT,Medium,1,-24553.77738779958,True,False,1.0314636562074115,1.0000000000000002,804939.16,780385.3826122005,780385.3826122005,24553.77738779958,-3.050389222932026
PROJ_1638,IT,Medium,0,136543.98296354304,False,True,0.8760366071940516,0.9999999999999998,964942.35,1101486.332963543,1101486.3329635432,-136543.98296354327,14.150480903190049
PROJ_1639,Construction,Medium,1,78386.77436965331,True,True,0.9540282937739936,1.0000000000000002,1626722.32,1705109.0943696534,1705109.0943696536,-78386.77436965355,4.818694217563422
PROJ_1640,Manufacturing,Low,1,-8483.887797666132,True,False,1.0217171503656042,1.0,399137.71,390653.8222023339,390653.82220233395,8483.887797666073,-2.1255540594413076
PROJ_1641,IT,Medium,0,214742.24420024687,False,True,0.8332360733833154,1.0,1072959.77,1287702.014200247,1287702.014200247,-214742.24420024687,20.014007067594612
PROJ_1642,IT,Critical,0,90984.5627843088,False,True,0.9265604440358188,1.0,1147919.48,1238904.0427843088,1238904.0427843085,-90984.56278430857,7.926040490602055
PROJ_1643,IT,Medium,0,49351.32057957235,False,True,0.955867569305584,1.0,1068903.89,1118255.2105795722,1118255.2105795725,-49351.32057957258,4.617002617473174
PROJ_1644,Construction,Low,2,69762.4586633488,True,True,0.9439349770733496,1.0,1174550.93,1244313.3886633487,1244313.3886633485,-69762.45866334857,5.939500525817861
PROJ_1645,IT,Medium,0,16405.48122499982,False,True,0.9664102890715712,1.0000000000000002,472002.45,488407.93122499983,488407.93122499966,-16405.481224999647,3.4757195063287587
PROJ_1646,Marketing,Medium,1,23285.362131305388,True,True,0.9736793045277148,1.0000000000000004,861393.47,884678.8321313054,884678.832131305,-23285.36213130504,2.7032201824452002
PROJ_1647,IT,Low,2,103120.25480475102,True,True,0.9065694198951628,1.0000000000000004,1000589.63,1103709.884804751,1103709.8848047508,-103120.25480475079,10.305948783893632
PROJ_1648,IT,High,0,116277.8870915377,False,True,0.8805329798830924,0.9999999999999998,857027.44,973305.3270915376,973305.327091538,-116277.88709153805,13.56758041394078
PROJ_1649,IT,Low,3,169172.22709632176,True,True,0.8932626128284086,1.0000000000000009,1415766.58,1584938.8070963218,1584938.8070963202,-169172.22709632013,11.949160934164734
PROJ_1650,Construction,Medium,-1,239402.3138165912,False,True,0.9042863847109576,1.0000000000000009,2261833.41,2501235.723816592,2501235.723816591,-239402.3138165907,10.584436181645698
PROJ_1651,Construction,High,4,18318.83976260852,True,True,0.990668260495857,1.0000000000000002,1944749.22,1963068.0597626085,1963068.059762608,-18318.839762608055,0.9419641141497953
PROJ_1652,IT,Medium,2,234993.02053775263,True,True,0.884359082997195,0.9999999999999996,1797099.31,2032092.3305377527,2032092.330537753,-234993.0205377529,13.076240095921737
PROJ_1653,IT,Critical,-1,94669.49375723604,False,True,0.9212731999886632,1.0000000000000002,1107837.07,1202506.563757236,1202506.5637572359,-94669.49375723582,8.545434732314547
PROJ_1654,IT,Medium,1,129161.17650724192,True,True,0.8531784901672671,1.0,750554.45,879715.6265072419,879715.6265072417,-129161.17650724179,17.208768332163217
PROJ_1655,Marketing,Critical,-1,2595.0014200494625,False,True,0.99515645724032,1.0000000000000002,533170.15,535765.1514200495,535765.1514200495,-2595.0014200494625,0.4867116848250906
PROJ_1656,Manufacturing,Low,1,6611.377698888886,True,True,0.9804454672547996,1.0000000000000004,331488.12,338099.4976988889,338099.4976988887,-6611.377698888711,1.994453888389337
PROJ_1657,IT,High,2,-41618.8231622302,True,False,1.0587771716852574,1.0000000000000002,749696.84,708078.0168377698,708078.0168377698,41618.8231622302,-5.5514203797671335
PROJ_1658,Marketing,Critical,2,-9527.99843354826,True,False,1.008297948823481,1.0000000000000002,1157763.38,1148235.3815664516,1148235.3815664514,9527.998433548491,-0.82296595298674
PROJ_1659,Construction,Medium,-2,234631.82514959716,False,True,0.9245625006263904,0.9999999999999996,2875649.23,3110281.055149597,3110281.0551495976,-234631.8251495976,8.159264443723464
PROJ_1660,Construction,Medium,1,54822.43413132616,True,True,0.9636932577410467,1.0,1455157.0,1509979.4341313262,1509979.4341313262,-54822.434131326154,3.7674583657520224
PROJ_1661,Manufacturing,Medium,1,-9604.928242917871,True,False,1.011473484951732,1.0000000000000002,846746.24,837141.3117570821,837141.311757082,9604.928242917988,-1.1343337341442445
PROJ_1662,IT,Medium,2,71019.2460687391,True,True,0.9330977835991692,0.9999999999999998,990518.77,1061538.0160687391,1061538.0160687394,-71019.24606873933,7.169904116884057
PROJ_1663,IT,Medium,2,78516.56097298523,True,True,0.8796542915717216,1.0000000000000004,573908.54,652425.1009729853,652425.100972985,-78516.560972985,13.681023281686135
PROJ_1664,Healthcare,Medium,1,7960.344111856539,True,True,0.9877488364837528,1.0000000000000002,641801.95,649762.2941118565,649762.2941118563,-7960.344111856306,1.240311611994371
PROJ_1665,IT,High,3,230832.2190373992,True,True,0.8586083487175833,1.0000000000000002,1401740.97,1632573.1890373991,1632573.189037399,-230832.21903739893,16.467537439345797
PROJ_1666,IT,Medium,1,51095.31629455823,True,True,0.9239551283173348,1.0,620814.77,671910.0862945582,671910.0862945581,-51095.31629455811,8.230364154280368
PROJ_1667,IT,Medium,1,-17545.52230851003,True,False,1.0150234424169682,0.9999999999999998,1185421.82,1167876.29769149,1167876.29769149,17545.52230851003,-1.4801079255070595
PROJ_1668,R&D,Critical,2,245453.84941707435,True,True,0.8358635278545129,0.9999999999999996,1249971.55,1495425.3994170744,1495425.3994170746,-245453.84941707458,19.63675488590717
PROJ_1669,IT,Low,0,35060.590598144336,False,True,0.969232903576121,0.9999999999999992,1104487.65,1139548.2405981442,1139548.2405981447,-35060.5905981448,3.174375974067687
PROJ_1670,IT,Critical,3,255549.95637313672,True,True,0.8484533558310848,1.0,1430729.26,1686279.2163731367,1686279.216373137,-255549.95637313696,17.861517445525436
PROJ_1671,Construction,Critical,1,196740.5897347424,True,True,0.9284597870851546,1.0000000000000009,2553329.36,2750069.9497347423,2750069.9497347414,-196740.5897347415,7.705257019201843
PROJ_1672,R&D,Medium,3,177416.99186268984,True,True,0.9112847897405912,1.0000000000000004,1822431.64,1999848.6318626895,1999848.6318626893,-177416.99186268938,9.735179524357324
PROJ_1673,IT,Low,0,261597.25916609564,False,True,0.857549025207249,1.0,1574804.77,1836402.029166096,1836402.0291660966,-261597.25916609657,16.61140886473798
PROJ_1674,Marketing,Medium,3,-40693.2819018875,True,False,1.0471299121199644,1.0000000000000002,904121.2,863427.9180981125,863427.9180981121,40693.28190188785,-4.500865802271626
PROJ_1675,IT,Medium,0,11440.800058041932,False,True,0.9687482191794502,1.0,354643.94,366084.74005804193,366084.7400580419,-11440.800058041874,3.225996208490655
PROJ_1676,R&D,Medium,2,302803.87455331255,True,True,0.8588057039702912,1.0000000000000002,1841786.12,2144589.9945533127,2144589.994553312,-302803.8745533121,16.44077296843306
PROJ_1677,IT,Critical,1,118498.07046557066,True,True,0.876434102920137,0.9999999999999996,840488.78,958986.8504655708,958986.8504655707,-118498.07046557066,14.098709380221669
PROJ_1678,Construction,Medium,-1,13741.60450651357,False,True,0.9942270748059516,1.0,2366612.21,2380353.814506513,2380353.8145065135,-13741.60450651357,0.5806445368805719
PROJ_1679,IT,High,1,84778.50550560816,True,True,0.9111454991211232,0.9999999999999998,869348.8,954127.3055056082,954127.3055056084,-84778.5055056084,9.75195519975508
PROJ_1680,Construction,High,1,100956.94935068674,True,True,0.9301466864993218,0.9999999999999994,1344313.78,1445270.7293506868,1445270.7293506875,-100956.94935068744,7.509924457568785
PROJ_1681,IT,High,1,8363.697826824267,True,True,0.991304334877336,1.0,953460.12,961823.8178268244,961823.8178268241,-8363.697826824151,0.8771943001479864
PROJ_1682,IT,Low,7,105716.76403020228,True,True,0.926468800429626,0.9999999999999996,1331996.27,1437713.0340302023,1437713.0340302028,-105716.76403020276,7.936716221450286
PROJ_1683,IT,High,4,45466.80325442378,True,True,0.9555011043836472,0.9999999999999996,976284.47,1021751.2732544238,1021751.2732544241,-45466.80325442413,4.657126549849157
PROJ_1684,R&D,Critical,0,60701.76432328345,False,True,0.9674321752738422,1.0,1803155.12,1863856.884323284,1863856.8843232833,-60701.76432328322,3.3664194305858284
PROJ_1685,IT,Medium,3,-2528.3224975524936,True,False,1.0018678872547415,1.0000000000000002,1356101.72,1353573.3975024477,1353573.397502448,2528.322497552028,-0.18644047568585254
PROJ_1686,Healthcare,Medium,0,72909.47553125297,False,True,0.8545460381729918,0.9999999999999998,428345.18,501254.65553125297,501254.655531253,-72909.47553125303,17.02119667396585
PROJ_1687,R&D,Critical,1,244891.14229461644,True,True,0.8149912002657606,1.0000000000000004,1078781.8,1323672.9422946165,1323672.9422946163,-244891.1422946162,22.700711329632757
PROJ_1688,IT,Medium,3,223265.19740518185,True,True,0.8866119914999857,0.9999999999999998,1745771.92,1969037.1174051815,1969037.1174051824,-223265.19740518252,12.788909871180799
PROJ_1689,R&D,Medium,2,51837.68201563833,True,True,0.9638098739716808,1.0000000000000004,1380533.18,1432370.8620156385,1432370.862015638,-51837.6820156381,3.7549030162127726
PROJ_1690,Manufacturing,High,1,45626.226471772185,True,True,0.8958693982456759,1.0,392537.25,438163.4764717722,438163.4764717723,-45626.2264717723,11.62341318480534
PROJ_1691,Healthcare,High,1,16641.77955900319,True,True,0.9712695976686098,1.0000000000000004,562597.57,579239.3495590031,579239.3495590029,-16641.779559002956,2.9580254957380916
PROJ_1692,Construction,Critical,0,124330.39258629782,False,True,0.9365414836897408,1.0000000000000004,1834908.49,1959238.8825862976,1959238.8825862966,-124330.39258629666,6.775836139179707
PROJ_1693,R&D,High,3,42191.440564021,True,True,0.9760658607410124,1.0000000000000004,1720622.76,1762814.200564021,1762814.20056402,-42191.44056402007,2.45210289814021
PROJ_1694,IT,Low,0,25929.426906649955,False,True,0.978583299485114,1.0000000000000004,1184781.2,1210710.62690665,1210710.6269066494,-25929.42690664949,2.1885413869370556
PROJ_1695,IT,Low,-1,26019.369226209357,False,True,0.9727629465267934,0.9999999999999996,929273.73,955293.0992262092,955293.0992262095,-26019.36922620947,2.7999682317727275
PROJ_1696,Construction,Medium,4,217643.99875817308,True,True,0.8866977308431323,1.0000000000000002,1703270.74,1920914.738758173,1920914.7387581726,-217643.99875817262,12.778003734049504
PROJ_1697,Manufacturing,High,1,2944.429961806105,True,True,0.994409458206522,1.0000000000000004,523736.18,526680.6099618061,526680.609961806,-2944.4299618059886,0.5621971661010681
PROJ_1698,Construction,Critical,1,158493.29852592805,True,True,0.9103528906263642,1.0000000000000004,1609475.57,1767968.868525928,1767968.868525927,-158493.2985259269,9.847511915072243
PROJ_1699,Construction,High,1,101146.19240471232,True,True,0.9427873882868932,1.0000000000000002,1666754.09,1767900.2824047124,1767900.2824047126,-101146.19240471255,6.068453229637045
PROJ_1700,Healthcare,Medium,2,61464.93032105628,True,True,0.917640651148618,0.9999999999999998,684836.87,746301.8003210563,746301.8003210563,-61464.93032105628,8.97511991739818
PROJ_1701,Marketing,Low,0,-20969.973814592347,False,False,1.041066623484797,1.0000000000000002,531602.99,510633.0161854077,510633.01618540764,20969.973814592347,-3.944668146917749
PROJ_1702,R&D,High,1,105644.77946759528,True,True,0.936367003304078,1.0000000000000002,1554575.31,1660220.089467595,1660220.0894675949,-105644.77946759481,6.795732492856509
PROJ_1703,IT,Medium,1,55560.4848245004,True,True,0.9250830046870132,1.0,686066.76,741627.2448245004,741627.2448245004,-55560.484824500396,8.098407919442183
PROJ_1704,R&D,Critical,-1,56564.99094400811,False,True,0.9721796144980988,0.9999999999999996,1976655.97,2033220.960944008,2033220.9609440083,-56564.99094400834,2.861650778006066
PROJ_1705,Marketing,High,0,2150.893634653883,False,True,0.9950782333778618,1.0,434865.69,437016.5836346539,437016.5836346539,-2150.893634653883,0.4946110222339875
PROJ_1706,R&D,Critical,0,381972.0561893317,False,True,0.858045811971234,0.9999999999999998,2308840.11,2690812.166189332,2690812.1661893316,-381972.0561893317,16.543893816420734
PROJ_1707,Construction,Medium,2,127415.15995920636,True,True,0.9525463058457596,0.9999999999999996,2557626.8,2685041.959959206,2685041.959959206,-127415.15995920636,4.981772945107017
PROJ_1708,Construction,Medium,0,43005.17409885093,False,True,0.9759416471416592,1.0,1744530.92,1787536.0940988509,1787536.0940988504,-43005.17409885046,2.465142555275
PROJ_1709,IT,Medium,1,86682.60032733215,True,True,0.8654054447993403,0.9999999999999998,557344.94,644027.5403273321,644027.5403273321,-86682.60032733215,15.552774252751297
PROJ_1710,R&D,High,2,69496.92721106391,True,True,0.9743859161796632,1.0000000000000004,2643734.11,2713231.037211064,2713231.0372110633,-69496.92721106345,2.6287411789328337
PROJ_1711,Construction,Medium,-1,7762.7554700344335,False,True,0.995125060920058,1.0,1584617.24,1592379.9954700344,1592379.9954700347,-7762.755470034666,0.48988205315970607
PROJ_1712,R&D,Critical,0,70946.87573147437,False,True,0.9310825485717004,1.0000000000000002,958500.3,1029447.1757314744,1029447.1757314742,-70946.87573147414,7.401862652674613
PROJ_1713,Marketing,Medium,2,81931.3287852346,True,True,0.9231673517362886,0.9999999999999996,984429.53,1066360.8587852346,1066360.8587852353,-81931.3287852353,8.322721564969235
PROJ_1714,R&D,Medium,2,164400.19727054003,True,True,0.9305135145028118,1.0,2201530.33,2365930.52727054,2365930.527270539,-164400.19727053912,7.467541783561943
PROJ_1715,Marketing,Medium,0,132245.612664319,False,True,0.8519203342031142,1.0,760825.1,893070.712664319,893070.712664319,-132245.612664319,17.381867746518743
PROJ_1716,IT,Medium,-1,71819.65867770952,False,True,0.9078583004810676,1.0,707628.29,779447.9486777096,779447.9486777098,-71819.65867770975,10.149348138372162
PROJ_1717,IT,Critical,0,122307.78663090464,False,True,0.8928278815812642,1.0,1018919.88,1141227.666630905,1141227.666630905,-122307.78663090488,12.003670654743225
PROJ_1718,IT,Medium,0,22284.947017194587,False,True,0.9669468788201244,1.0000000000000002,651931.17,674216.1170171946,674216.1170171945,-22284.94701719447,3.418297520149937
PROJ_1719,IT,Critical,1,46106.9946414415,True,True,0.8984762558988241,1.0000000000000002,408042.87,454149.8646414415,454149.8646414414,-46106.994641441386,11.299546697493179
PROJ_1720,IT,Medium,2,-19599.992587723653,True,False,1.0263326734656646,0.9999999999999994,763922.16,744322.1674122764,744322.1674122768,19599.992587723187,-2.565705462415593
PROJ_1721,Healthcare,Low,0,30663.64581515279,False,True,0.9360010445596229,1.0000000000000002,448463.64,479127.2858151528,479127.2858151528,-30663.64581515279,6.837487608839993
PROJ_1722,R&D,Critical,0,37462.58765168721,False,True,0.977158058750727,1.0,1602616.39,1640078.977651687,1640078.9776516873,-37462.58765168744,2.3375892001009326
PROJ_1723,R&D,High,3,32522.630561143626,True,True,0.981278637395686,1.0,1704670.93,1737193.5605611436,1737193.5605611445,-32522.630561144557,1.907853884804885
PROJ_1724,Healthcare,Medium,0,-6614.68451812421,False,False,1.0098214604415232,1.0000000000000004,680107.65,673492.9654818758,673492.9654818756,6614.684518124443,-0.9725937530807721
PROJ_1725,Marketing,Medium,0,22150.835043108207,False,True,0.9705519152829566,0.9999999999999996,730048.68,752199.5150431083,752199.5150431085,-22150.83504310844,3.0341586321488094
PROJ_1726,Healthcare,Medium,1,15311.273016163992,True,True,0.9407518899003068,1.0,243115.08,258426.353016164,258426.35301616386,-15311.273016163876,6.297952811550759
PROJ_1727,IT,Medium,1,5228.533105919487,True,True,0.9915449747500455,1.0,613165.02,618393.5531059195,618393.5531059196,-5228.533105919603,0.8527122284176619
PROJ_1728,Manufacturing,High,0,-352.86037437809864,False,False,1.0009944169568183,1.0000000000000002,355194.33,354841.4696256219,354841.469625622,352.86037437804043,-0.09934290741016062
PROJ_1729,Construction,Medium,2,183844.27151071743,True,True,0.9268430808126108,1.0000000000000009,2329168.49,2513012.7615107177,2513012.7615107177,-183844.27151071746,7.8931289127441975
PROJ_1730,IT,Critical,1,139174.23655927822,True,True,0.8715573007952973,1.0000000000000002,944376.93,1083551.1665592785,1083551.1665592783,-139174.23655927822,14.737149133797478
PROJ_1731,IT,Critical,1,41279.474821346055,True,True,0.8818274251591492,0.9999999999999998,308035.71,349315.1848213461,349315.18482134613,-41279.47482134611,13.400873171927408
PROJ_1732,Healthcare,Medium,1,31760.224715271208,True,True,0.9421955499392838,1.0000000000000002,517682.33,549442.5547152712,549442.5547152712,-31760.224715271208,6.13507992735066
PROJ_1733,IT,High,4,62802.99975925079,True,True,0.952238778448938,0.9999999999999998,1252134.05,1314937.0497592508,1314937.0497592515,-62802.999759251485,5.015677016310792
PROJ_1734,R&D,High,2,268900.73133230256,True,True,0.8523622342657952,1.0000000000000002,1552453.92,1821354.6513323025,1821354.6513323027,-268900.7313323028,17.321012100140326
PROJ_1735,Marketing,Critical,0,70233.99348428455,False,True,0.8494101698476805,1.0,396158.68,466392.67348428455,466392.67348428466,-70233.99348428467,17.728752903832543
PROJ_1736,Manufacturing,Critical,0,64668.77010763949,False,True,0.90839984690744,1.0000000000000002,641320.99,705989.7601076395,705989.7601076395,-64668.77010763949,10.083682136715888
PROJ_1737,IT,Medium,2,24665.00691924768,True,True,0.95030336983887,1.0000000000000004,471646.45,496311.4569192477,496311.45691924746,-24665.006919247448,5.229554239038044
